INFO 2025-09-30 03:09:53,258 autoreload 24184 22652 Watching for file changes with StatReloader
INFO 2025-10-01 10:49:37,689 basehttp 2932 17160 "OPTIONS /graphql/ HTTP/1.1" 200 0
INFO 2025-10-01 10:49:39,777 basehttp 2932 19328 "OPTIONS /graphql/ HTTP/1.1" 200 0
INFO 2025-10-01 10:49:40,257 basehttp 2932 19328 "OPTIONS /graphql/ HTTP/1.1" 200 0
INFO 2025-10-01 10:49:41,410 basehttp 2932 19328 "OPTIONS /graphql/ HTTP/1.1" 200 0
INFO 2025-10-01 10:51:03,994 basehttp 2932 18652 "OPTIONS /graphql/ HTTP/1.1" 200 0
INFO 2025-10-01 10:51:04,450 basehttp 2932 18652 "OPTIONS /graphql/ HTTP/1.1" 200 0
INFO 2025-10-01 10:51:05,173 basehttp 2932 18652 "OPTIONS /graphql/ HTTP/1.1" 200 0
INFO 2025-10-01 10:52:27,976 autoreload 2932 3216 D:\VoiceAiWrapper\backend\config\settings.py changed, reloading.
INFO 2025-10-01 10:52:28,629 autoreload 11788 5772 Watching for file changes with StatReloader
INFO 2025-10-01 10:52:42,814 basehttp 11788 9308 "OPTIONS /graphql/ HTTP/1.1" 200 0
INFO 2025-10-01 10:52:43,161 views 11788 23828 GraphQL request from 127.0.0.1
INFO 2025-10-01 10:52:43,202 basehttp 11788 23828 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 10:56:09,762 views 11788 25488 GraphQL request from 127.0.0.1
INFO 2025-10-01 10:56:09,807 basehttp 11788 25488 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 10:57:24,147 views 11788 4248 GraphQL request from 127.0.0.1
INFO 2025-10-01 10:57:24,186 basehttp 11788 4248 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 10:58:28,380 views 11788 11292 GraphQL request from 127.0.0.1
INFO 2025-10-01 10:58:28,415 basehttp 11788 11292 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 10:59:30,498 views 11788 25752 GraphQL request from 127.0.0.1
INFO 2025-10-01 10:59:30,550 basehttp 11788 25752 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 10:59:31,742 views 11788 25752 GraphQL request from 127.0.0.1
INFO 2025-10-01 10:59:31,800 basehttp 11788 25752 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 10:59:44,060 views 11788 26208 GraphQL request from 127.0.0.1
INFO 2025-10-01 10:59:44,108 basehttp 11788 26208 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:03:02,140 views 11788 26208 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:03:02,193 basehttp 11788 26208 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:03:02,448 views 11788 26208 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:03:02,491 basehttp 11788 26208 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:03:08,729 views 11788 26208 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:03:08,733 schema 11788 26208 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:03:08,789 basehttp 11788 26208 "POST /graphql/ HTTP/1.1" 200 441
INFO 2025-10-01 11:03:12,475 views 11788 26208 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:03:12,527 schema 11788 26208 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:03:12,539 basehttp 11788 26208 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:03:39,109 views 11788 26208 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:03:39,146 schema 11788 26208 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:03:39,160 basehttp 11788 26208 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:03:57,511 views 11788 26208 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:03:57,548 schema 11788 26208 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:03:57,561 basehttp 11788 26208 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:04:27,687 views 11788 26208 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:04:27,742 schema 11788 26208 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:04:27,752 basehttp 11788 26208 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:04:58,699 views 11788 26208 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:04:58,728 schema 11788 26208 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:04:58,738 basehttp 11788 26208 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:05:29,696 views 11788 26208 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:05:29,746 schema 11788 26208 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:05:29,757 basehttp 11788 26208 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:05:53,119 views 11788 26208 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:05:53,167 schema 11788 26208 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:05:53,182 basehttp 11788 26208 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:06:23,124 views 11788 26208 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:06:23,167 schema 11788 26208 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:06:23,180 basehttp 11788 26208 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:06:53,690 views 11788 26208 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:06:53,718 schema 11788 26208 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:06:53,728 basehttp 11788 26208 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:07:24,692 views 11788 26208 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:07:24,740 schema 11788 26208 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:07:24,755 basehttp 11788 26208 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:07:29,340 views 11788 26208 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:07:29,385 schema 11788 26208 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:07:29,402 basehttp 11788 26208 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:07:59,342 views 11788 26208 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:07:59,393 schema 11788 26208 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:07:59,402 basehttp 11788 26208 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:08:07,622 views 11788 26208 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:08:07,664 schema 11788 26208 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:08:07,678 basehttp 11788 26208 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:08:37,623 views 11788 26208 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:08:37,650 schema 11788 26208 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:08:37,660 basehttp 11788 26208 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:09:07,692 views 11788 26208 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:09:07,740 schema 11788 26208 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:09:07,750 basehttp 11788 26208 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:09:38,697 views 11788 26208 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:09:38,727 schema 11788 26208 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:09:38,736 basehttp 11788 26208 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:10:09,693 views 11788 26208 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:10:09,747 schema 11788 26208 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:10:09,757 basehttp 11788 26208 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:10:34,634 views 11788 26208 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:10:34,678 schema 11788 26208 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:10:34,693 basehttp 11788 26208 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:10:39,135 views 11788 26208 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:10:39,172 schema 11788 26208 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:10:39,186 basehttp 11788 26208 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:10:42,020 views 11788 26208 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:10:42,054 schema 11788 26208 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:10:42,068 basehttp 11788 26208 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:10:43,580 views 11788 26208 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:10:43,643 basehttp 11788 26208 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:11:33,546 views 11788 26208 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:11:33,612 basehttp 11788 26208 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:12:42,671 views 11788 26208 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:12:42,718 basehttp 11788 26208 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:16:14,367 views 11788 17796 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:16:14,432 basehttp 11788 17796 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:16:29,842 views 11788 17796 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:16:29,888 basehttp 11788 17796 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:16:40,907 views 11788 17796 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:16:40,969 basehttp 11788 17796 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:16:43,889 views 11788 17796 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:16:43,936 basehttp 11788 17796 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:16:50,818 views 11788 17796 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:16:50,861 basehttp 11788 17796 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:17:04,725 views 11788 17796 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:17:04,784 basehttp 11788 17796 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:17:13,799 views 11788 17796 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:17:13,842 basehttp 11788 17796 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:17:22,635 views 11788 17796 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:17:22,681 basehttp 11788 17796 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:17:36,621 views 11788 17796 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:17:36,663 basehttp 11788 17796 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:17:47,504 views 11788 17796 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:17:47,550 basehttp 11788 17796 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:20:34,350 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:20:34,407 schema 11788 17028 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:20:34,422 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:21:04,685 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:21:04,711 schema 11788 17028 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:21:04,722 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:21:21,360 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:21:21,430 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:21:27,822 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:21:27,863 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:21:41,718 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:21:41,763 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:21:51,707 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:21:51,756 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:22:06,341 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:22:06,381 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:22:12,802 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:22:12,848 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:22:21,973 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:22:22,017 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:23:22,830 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:23:22,873 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:23:24,872 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:23:24,927 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:24:55,846 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:24:55,884 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:25:03,072 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:25:03,114 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:25:09,807 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:25:09,862 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:25:19,784 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:25:19,843 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:25:33,798 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:25:33,842 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:25:58,809 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:25:58,856 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:26:08,799 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:26:08,844 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 574
INFO 2025-10-01 11:26:20,841 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:26:20,880 schema 11788 17028 Fetching projects for organization: techcorp-solutions
INFO 2025-10-01 11:26:20,908 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 889
INFO 2025-10-01 11:26:46,647 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:26:46,693 schema 11788 17028 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:26:46,703 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:27:52,455 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:27:52,495 schema 11788 17028 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:27:52,505 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:28:22,691 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:28:22,719 schema 11788 17028 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:28:22,729 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:28:53,693 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:28:53,721 schema 11788 17028 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:28:53,731 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:29:24,691 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:29:24,742 schema 11788 17028 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:29:24,752 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:29:46,060 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:29:46,113 schema 11788 17028 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:29:46,135 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:29:48,040 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:29:48,075 schema 11788 17028 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:29:48,088 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:29:54,818 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:29:54,851 schema 11788 17028 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:29:54,863 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:29:57,262 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:29:57,299 schema 11788 17028 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:29:57,314 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:30:27,269 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:30:27,299 schema 11788 17028 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:30:27,309 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:30:57,322 views 11788 17028 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:30:57,363 schema 11788 17028 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:30:57,375 basehttp 11788 17028 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:31:27,699 views 11788 4452 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:31:27,739 schema 11788 4452 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:31:27,749 basehttp 11788 4452 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:31:58,689 views 11788 4452 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:31:58,739 schema 11788 4452 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:31:58,748 basehttp 11788 4452 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:32:30,957 views 11788 11728 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:32:31,008 schema 11788 11728 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:32:31,017 basehttp 11788 11728 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:33:01,285 views 11788 11728 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:33:01,332 schema 11788 11728 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:33:01,342 basehttp 11788 11728 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:33:31,685 views 11788 11728 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:33:31,734 schema 11788 11728 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:33:31,744 basehttp 11788 11728 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:34:01,766 views 11788 11728 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:34:01,800 schema 11788 11728 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:34:01,810 basehttp 11788 11728 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:34:04,852 views 11788 11728 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:34:04,889 schema 11788 11728 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:34:04,902 basehttp 11788 11728 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:34:35,695 views 11788 11728 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:34:35,740 schema 11788 11728 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:34:35,751 basehttp 11788 11728 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:34:41,930 views 11788 11728 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:34:41,972 schema 11788 11728 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:34:41,991 basehttp 11788 11728 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:34:55,965 views 11788 11728 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:34:56,011 schema 11788 11728 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:34:56,023 basehttp 11788 11728 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:35:09,605 views 11788 11728 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:35:09,654 schema 11788 11728 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:35:09,678 basehttp 11788 11728 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:35:24,454 views 11788 11728 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:35:24,506 schema 11788 11728 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:35:24,522 basehttp 11788 11728 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:35:39,520 views 11788 11728 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:35:39,567 schema 11788 11728 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:35:39,584 basehttp 11788 11728 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:35:57,475 views 11788 11728 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:35:57,517 schema 11788 11728 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:35:57,537 basehttp 11788 11728 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:36:06,057 views 11788 11728 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:36:06,110 schema 11788 11728 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:36:06,129 basehttp 11788 11728 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:36:36,061 views 11788 11728 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:36:36,111 schema 11788 11728 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:36:36,122 basehttp 11788 11728 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:36:36,875 views 11788 11728 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:36:36,915 schema 11788 11728 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:36:36,932 basehttp 11788 11728 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:37:06,876 views 11788 11728 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:37:06,909 schema 11788 11728 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:37:06,919 basehttp 11788 11728 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:37:19,722 views 11788 11728 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:37:19,756 schema 11788 11728 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:37:19,772 basehttp 11788 11728 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:37:49,723 views 11788 11728 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:37:49,772 schema 11788 11728 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:37:49,782 basehttp 11788 11728 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:38:02,207 views 11788 11728 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:38:02,214 schema 11788 11728 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:38:02,264 basehttp 11788 11728 "POST /graphql/ HTTP/1.1" 200 441
INFO 2025-10-01 11:38:12,009 views 11788 11728 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:38:12,040 schema 11788 11728 Fetching projects for organization: startupxyz
INFO 2025-10-01 11:38:12,051 basehttp 11788 11728 "POST /graphql/ HTTP/1.1" 200 530
INFO 2025-10-01 11:38:42,012 views 11788 11728 GraphQL request from 127.0.0.1
INFO 2025-10-01 11:38:42,065 schema 11788 11728 Fetching projects for organization: startupxyz
